job_id,title,region_province,region_city,region_code,address_full,organization,organization_detail,employment_type,employment_type_name,min_age,max_age,recruitment_count,start_date,end_date,application_start,application_end,deadline_status,application_method,application_method_code,requirements,detail_content,contact_person,contact_number,homepage,source_id,wanted_auth_no,text_representation
KJ22212510220003,신동아베르디2차 경비원 채용합니다,경북,포항시,50230,"37583 경상북도 포항시 북구 장량로18번길 39-1, 2층 (장성동)",주식회사영일에이치오엠,주식회사영일에이치오엠,CM0105,CM0105,60,0,1,2025-10-22,2025-11-05,2025-10-22,2025-11-05,접수중,방문,CM0804,['장애인'],,차창섭,054-727-2026,,B,KJ22212510220003,"채용 공고: 신동아베르디2차 경비원 채용합니다
기관명: 주식회사영일에이치오엠
근무지역: 경북 포항시
상세주소: 37583 경상북도 포항시 북구 장량로18번길 39-1, 2층 (장성동)
연령: 60세 이상
모집인원: 1명
고용형태: CM0105
접수기간: 2025-10-22 ~ 2025-11-05
접수상태: 접수중
접수방법: 방문
우대사항: 장애인
담당자: 차창섭 | 연락처: 054-727-2026"
KJKJ002510220013,[진접읍] 장현신우아파트 실내 미화원 구인,경기,남양주시,10040,"07591 서울특별시 강서구 공항대로 325, 7층 (등촌동, 에이스빌딩)",주식회사에코그린티엠,주식회사에코그린티엠,CM0103,CM0103,60,0,1,2025-10-22,2025-12-21,2025-10-22,2025-12-21,접수중,방문,CM0804,['장애인'],,백송이,,http://echogreentm.co.kr,B,KJKJ002510220013,"채용 공고: [진접읍] 장현신우아파트 실내 미화원 구인
기관명: 주식회사에코그린티엠
근무지역: 경기 남양주시
상세주소: 07591 서울특별시 강서구 공항대로 325, 7층 (등촌동, 에이스빌딩)
연령: 60세 이상
모집인원: 1명
고용형태: CM0103
접수기간: 2025-10-22 ~ 2025-12-21
접수상태: 접수중
접수방법: 방문
우대사항: 장애인
담당자: 백송이 | 홈페이지: http://echogreentm.co.kr"
KJ21022510220013,아파트 실내미화원 모집,경기,화성시,30530,18340 경기도 화성시 배양길 53-6 (배양동),그린코리아주식회사,그린코리아주식회사,CM0103,CM0103,60,0,1,2025-10-22,2025-12-21,2025-10-22,2025-12-21,접수중,방문,CM0804,"['(준)고령자(50세이상)', '장애인']",,유용섭,,,B,KJ21022510220013,"채용 공고: 아파트 실내미화원 모집
기관명: 그린코리아주식회사
근무지역: 경기 화성시
상세주소: 18340 경기도 화성시 배양길 53-6 (배양동)
연령: 60세 이상
모집인원: 1명
고용형태: CM0103
접수기간: 2025-10-22 ~ 2025-12-21
접수상태: 접수중
접수방법: 방문
우대사항: (준)고령자(50세이상), 장애인
담당자: 유용섭"
KJDC002510220002,[효성동] 아파트 내부 미화원 모집,,,110040,"21540 인천광역시 남동구 하촌로 26, . (만수동, 거신빌딩６０５호)",주식회사 대산시스템,주식회사 대산시스템,CM0105,CM0105,60,0,1,2025-10-22,2025-12-21,2025-10-22,2025-12-21,접수중,방문,CM0804,"['(준)고령자(50세이상)', '장애인']",,장홍미,,,B,KJDC002510220002,"채용 공고: [효성동] 아파트 내부 미화원 모집
기관명: 주식회사 대산시스템
상세주소: 21540 인천광역시 남동구 하촌로 26, . (만수동, 거신빌딩６０５호)
연령: 60세 이상
모집인원: 1명
고용형태: CM0105
접수기간: 2025-10-22 ~ 2025-12-21
접수상태: 접수중
접수방법: 방문
우대사항: (준)고령자(50세이상), 장애인
담당자: 장홍미"
KJCD002510220001,대구 설화명곡역 성화한빛타운 아파트 경비원 채용,대구,달성군,10200,"07276 서울특별시 영등포구 양평동2가 선유서로25길 28, 1310호 (양평동2가)",엘림에스 유한책임회사,엘림에스 유한책임회사,CM0105,CM0105,60,0,1,2025-10-22,2025-11-05,2025-10-22,2025-11-05,접수중,방문,CM0804,"['고용촉진장려금대상자', '보훈취업지원대상자', '장애인']",,이윤필,02-6082-5457,http://www.elims.co.kr,B,KJCD002510220001,"채용 공고: 대구 설화명곡역 성화한빛타운 아파트 경비원 채용
기관명: 엘림에스 유한책임회사
근무지역: 대구 달성군
상세주소: 07276 서울특별시 영등포구 양평동2가 선유서로25길 28, 1310호 (양평동2가)
연령: 60세 이상
모집인원: 1명
고용형태: CM0105
접수기간: 2025-10-22 ~ 2025-11-05
접수상태: 접수중
접수방법: 방문
우대사항: 고용촉진장려금대상자, 보훈취업지원대상자, 장애인
담당자: 이윤필 | 연락처: 02-6082-5457 | 홈페이지: http://www.elims.co.kr"
KJDK002510210003,영종하늘도시 KCC스위첸아파트 외곽 미화원 구인,인천,중구,10040,"07591 서울특별시 강서구 공항대로 325, 7층 (등촌동, 에이스빌딩)",주식회사에코그린티엠,주식회사에코그린티엠,CM0105,CM0105,60,0,1,2025-10-21,2025-12-20,2025-10-21,2025-12-20,접수중,방문,CM0804,['장애인'],,백송이,,http://echogreentm.co.kr,B,KJDK002510210003,"채용 공고: 영종하늘도시 KCC스위첸아파트 외곽 미화원 구인
기관명: 주식회사에코그린티엠
근무지역: 인천 중구
상세주소: 07591 서울특별시 강서구 공항대로 325, 7층 (등촌동, 에이스빌딩)
연령: 60세 이상
모집인원: 1명
고용형태: CM0105
접수기간: 2025-10-21 ~ 2025-12-20
접수상태: 접수중
접수방법: 방문
우대사항: 장애인
담당자: 백송이 | 홈페이지: http://echogreentm.co.kr"
K130232510210008,사회복지사 모집(재가 방문요양),,,90080,46624 부산광역시 북구 시랑로131번길 42 (구포동),한마음재가노인복지센터,한마음재가노인복지센터,CM0105,CM0105,60,0,1,2025-10-21,2025-11-19,2025-10-21,2025-11-19,접수중,방문,CM0804,"['고용촉진장려금대상자', '운전면허증', '장애인', '차량소지자 운전면허 필수 \r\n개인별 수시 면접\r\n메일접수(이력서)']",,이기현,051-327-3958,,B,K130232510210008,"채용 공고: 사회복지사 모집(재가 방문요양)
기관명: 한마음재가노인복지센터
상세주소: 46624 부산광역시 북구 시랑로131번길 42 (구포동)
연령: 60세 이상
모집인원: 1명
고용형태: CM0105
접수기간: 2025-10-21 ~ 2025-11-19
접수상태: 접수중
접수방법: 방문
우대사항: 고용촉진장려금대상자, 운전면허증, 장애인, 차량소지자 운전면허 필수 
개인별 수시 면접
메일접수(이력서)
담당자: 이기현 | 연락처: 051-327-3958"
KJKO002510210001,기전반장 모집,,,30290,15028 경기도 시흥시 옥구천동로 399 (정왕동),송운마을건영2차아파트입주자대표회의,송운마을건영2차아파트입주자대표회의,CM0105,CM0105,60,0,2,2025-10-21,2025-12-20,2025-10-21,2025-12-20,접수중,방문,CM0804,"['(준)고령자(50세이상)', '고용촉진장려금대상자', '장애인']",,박민철,031-499-7776,,B,KJKO002510210001,"채용 공고: 기전반장 모집
기관명: 송운마을건영2차아파트입주자대표회의
상세주소: 15028 경기도 시흥시 옥구천동로 399 (정왕동)
연령: 60세 이상
모집인원: 2명
고용형태: CM0105
접수기간: 2025-10-21 ~ 2025-12-20
접수상태: 접수중
접수방법: 방문
우대사항: (준)고령자(50세이상), 고용촉진장려금대상자, 장애인
담당자: 박민철 | 연락처: 031-499-7776"
K161232510210013,아파트 경비원 모집,전북,익산시,130090,"54555 전북특별자치도 익산시 무왕로25길 21 (부송동, 예린빌딩)",(주)서영주택관리,(주)서영주택관리,CM0105,CM0105,60,0,1,2025-10-21,2025-11-09,2025-10-21,2025-11-09,접수중,방문,CM0804,"['고용촉진장려금대상자', '장애인']",,이창곤,063-843-2412,http://www.seoyoung.co.kr,B,K161232510210013,"채용 공고: 아파트 경비원 모집
기관명: (주)서영주택관리
근무지역: 전북 익산시
상세주소: 54555 전북특별자치도 익산시 무왕로25길 21 (부송동, 예린빌딩)
연령: 60세 이상
모집인원: 1명
고용형태: CM0105
접수기간: 2025-10-21 ~ 2025-11-09
접수상태: 접수중
접수방법: 방문
우대사항: 고용촉진장려금대상자, 장애인
담당자: 이창곤 | 연락처: 063-843-2412 | 홈페이지: http://www.seoyoung.co.kr"
KJ20912510210027,[행신동] 햇빛마을18-1단지 아파트 미화원 구인,경기,고양시,110000,"22150 인천광역시 미추홀구 동주길10번길 16, 1층 (주안동)",주식회사 인성종합관리,주식회사 인성종합관리,CM0105,CM0105,60,0,1,2025-10-21,2025-11-04,2025-10-21,2025-11-04,접수중,방문,CM0804,['장애인'],,신규현,,,B,KJ20912510210027,"채용 공고: [행신동] 햇빛마을18-1단지 아파트 미화원 구인
기관명: 주식회사 인성종합관리
근무지역: 경기 고양시
상세주소: 22150 인천광역시 미추홀구 동주길10번길 16, 1층 (주안동)
연령: 60세 이상
모집인원: 1명
고용형태: CM0105
접수기간: 2025-10-21 ~ 2025-11-04
접수상태: 접수중
접수방법: 방문
우대사항: 장애인
담당자: 신규현"
KJAC002510210008,천호동 아파트 실내미화원 채용,서울,강동구,10080,"08505 서울특별시 금천구 가산디지털2로 123, 월드메르디앙2차 512호 (가산동, 월드메르디앙벤처센터2차)",(주)효명종합관리,(주)효명종합관리,CM0105,CM0105,60,0,1,2025-10-21,2025-12-20,2025-10-21,2025-12-20,접수중,방문,CM0804,"['장애인 복지수당 \\50', '000원']",,김종호,,,B,KJAC002510210008,"채용 공고: 천호동 아파트 실내미화원 채용
기관명: (주)효명종합관리
근무지역: 서울 강동구
상세주소: 08505 서울특별시 금천구 가산디지털2로 123, 월드메르디앙2차 512호 (가산동, 월드메르디앙벤처센터2차)
연령: 60세 이상
모집인원: 1명
고용형태: CM0105
접수기간: 2025-10-21 ~ 2025-12-20
접수상태: 접수중
접수방법: 방문
우대사항: 장애인 복지수당 \50, 000원
담당자: 김종호"
KF10702510200003,2025년 태풍인의 집 목욕시설 기간제근로자 공개채용(시설청소원),,,30400,11012 경기도 연천군 연천읍 연천역로 29 (연천공영버스터미널),연천군시설관리공단,연천군시설관리공단,CM0105,CM0105,60,0,3,2025-10-20,2025-10-30,2025-10-20,2025-10-30,접수중,방문,CM0804,"['북한이탈주민', '장애인 세부내용은 공고문 참조']",,송승원,070-4953-0539,www.yccs.or.kr,B,KF10702510200003,"채용 공고: 2025년 태풍인의 집 목욕시설 기간제근로자 공개채용(시설청소원)
기관명: 연천군시설관리공단
상세주소: 11012 경기도 연천군 연천읍 연천역로 29 (연천공영버스터미널)
연령: 60세 이상
모집인원: 3명
고용형태: CM0105
접수기간: 2025-10-20 ~ 2025-10-30
접수상태: 접수중
접수방법: 방문
우대사항: 북한이탈주민, 장애인 세부내용은 공고문 참조
담당자: 송승원 | 연락처: 070-4953-0539 | 홈페이지: www.yccs.or.kr"
KJNP002510200001,홍성2차 부영아파트 미화원 채용합니다.(장애인등록증 또는 장애인복지카드 소지자 우대),,,10200,"07276 서울특별시 영등포구 양평동2가 선유서로25길 28, 1310호 (양평동2가)",엘림에스 유한책임회사,엘림에스 유한책임회사,CM0105,CM0105,60,0,1,2025-10-20,2025-11-03,2025-10-20,2025-11-03,접수중,방문,CM0804,"['고용촉진장려금대상자', '보훈취업지원대상자', '장애인']",,이윤필,041-930-6294,http://www.elims.co.kr,B,KJNP002510200001,"채용 공고: 홍성2차 부영아파트 미화원 채용합니다.(장애인등록증 또는 장애인복지카드 소지자 우대)
기관명: 엘림에스 유한책임회사
상세주소: 07276 서울특별시 영등포구 양평동2가 선유서로25길 28, 1310호 (양평동2가)
연령: 60세 이상
모집인원: 1명
고용형태: CM0105
접수기간: 2025-10-20 ~ 2025-11-03
접수상태: 접수중
접수방법: 방문
우대사항: 고용촉진장려금대상자, 보훈취업지원대상자, 장애인
담당자: 이윤필 | 연락처: 041-930-6294 | 홈페이지: http://www.elims.co.kr"
KJAJ002510200007,상계역 상계불암대림 임대아파트 미화원 채용합니다.(장애인등록증 또는 장애인 복지카드 소지자 우대),서울,노원구,10200,"07276 서울특별시 영등포구 양평동2가 선유서로25길 28, 1310호 (양평동2가)",엘림에스 유한책임회사,엘림에스 유한책임회사,CM0105,CM0105,60,0,1,2025-10-20,2025-11-03,2025-10-20,2025-11-03,접수중,방문,CM0804,"['고용촉진장려금대상자', '보훈취업지원대상자', '장애인']",,이윤필,02-6082-5457,http://www.elims.co.kr,B,KJAJ002510200007,"채용 공고: 상계역 상계불암대림 임대아파트 미화원 채용합니다.(장애인등록증 또는 장애인 복지카드 소지자 우대)
기관명: 엘림에스 유한책임회사
근무지역: 서울 노원구
상세주소: 07276 서울특별시 영등포구 양평동2가 선유서로25길 28, 1310호 (양평동2가)
연령: 60세 이상
모집인원: 1명
고용형태: CM0105
접수기간: 2025-10-20 ~ 2025-11-03
접수상태: 접수중
접수방법: 방문
우대사항: 고용촉진장려금대상자, 보훈취업지원대상자, 장애인
담당자: 이윤필 | 연락처: 02-6082-5457 | 홈페이지: http://www.elims.co.kr"
KJ20972510200019,김포마송 3단지 미화원 모집,경기,김포시,10080,"08595 서울특별시 금천구 범안로 1130, 1호실 (가산동, 디지털엠파이어빌딩)",(주)한강티에스,(주)한강티에스,CM0105,CM0105,60,0,2,2025-10-20,2025-12-19,2025-10-20,2025-12-19,접수중,방문,CM0804,['장애인'],,김정수,,,B,KJ20972510200019,"채용 공고: 김포마송 3단지 미화원 모집
기관명: (주)한강티에스
근무지역: 경기 김포시
상세주소: 08595 서울특별시 금천구 범안로 1130, 1호실 (가산동, 디지털엠파이어빌딩)
연령: 60세 이상
모집인원: 2명
고용형태: CM0105
접수기간: 2025-10-20 ~ 2025-12-19
접수상태: 접수중
접수방법: 방문
우대사항: 장애인
담당자: 김정수"
KJDI002510200007,해송마을 동남아파트 미화원,인천,연수구,110020,"21111 인천광역시 계양구 효서로 226, 2층 201호 (작전동, 현대백화점)",（주）우리비젼,（주）우리비젼,CM0105,CM0105,60,0,1,2025-10-20,2025-11-03,2025-10-20,2025-11-03,접수중,방문,CM0804,"['(준)고령자(50세이상)', '장애인']",,황선경,,,B,KJDI002510200007,"채용 공고: 해송마을 동남아파트 미화원
기관명: （주）우리비젼
근무지역: 인천 연수구
상세주소: 21111 인천광역시 계양구 효서로 226, 2층 201호 (작전동, 현대백화점)
연령: 60세 이상
모집인원: 1명
고용형태: CM0105
접수기간: 2025-10-20 ~ 2025-11-03
접수상태: 접수중
접수방법: 방문
우대사항: (준)고령자(50세이상), 장애인
담당자: 황선경"
KJ20522510200018,▶ 동구 효목동 ◀ 재가요양보호사 채용,대구,동구,70040,"41184 대구광역시 동구 동북로79길 18 (신암동, 품격타운)",보금자리재가복지센터,보금자리재가복지센터,CM0103,CM0103,60,0,1,2025-10-20,2025-11-03,2025-10-20,2025-11-03,접수중,방문,CM0804,"['고용촉진장려금대상자', '장애인']",,정윤아,053-959-8800,,B,KJ20522510200018,"채용 공고: ▶ 동구 효목동 ◀ 재가요양보호사 채용
기관명: 보금자리재가복지센터
근무지역: 대구 동구
상세주소: 41184 대구광역시 동구 동북로79길 18 (신암동, 품격타운)
연령: 60세 이상
모집인원: 1명
고용형태: CM0103
접수기간: 2025-10-20 ~ 2025-11-03
접수상태: 접수중
접수방법: 방문
우대사항: 고용촉진장려금대상자, 장애인
담당자: 정윤아 | 연락처: 053-959-8800"
