jobId,recrtTitle,emplymShp,emplymShpNm,frDd,toDd,workPlc,workPlcNm,oranNm,acptMthd,deadline,stmId,acptMthdCd,age,ageLim,clltPrnnum,detCnts,etcItm,frAcptDd,toAcptDd,plDetAddr,plbizNm,clerk,clerkContt,homepage,stmId_detail,lnkStmId,organYn_detail,wantedAuthNo,wantedTitle,createDy,updDy
KJK4002509220005,재가요양보호사,CM0103,CM0103,2025-09-22,2025-11-21,030510,,영화재가노인복지센터,방문,접수중,B,CM0804,60,,1,,장애인,2025-09-22,2025-11-21,11180 경기도 포천시 소흘읍 봉솔로 14-1,영화재가노인복지센터,김지현,031-542-8226,,A,B,N,KJK4002509220005,재가요양보호사,,
KJ20912509220019,[채용대행] [신원동] 신원마을 10단지(삼송동일스위트 2차) 경비원 모집,CM0105,CM0105,2025-09-22,2025-11-21,010200,,(주)두원에이앤씨,방문,접수중,B,CM0804,60,,3,,"(준)고령자(50세이상), 보훈취업지원대상자, 장애인",2025-09-22,2025-11-21,"07281 서울특별시 영등포구 선유로9길 10 (문래동6가, 문래 SK V1 center)",(주)두원에이앤씨,박태종,031-8075-6799,,A,B,N,KJ20912509220019,[채용대행] [신원동] 신원마을 10단지(삼송동일스위트 2차) 경비원 모집,,
KJ21022509220030,영통포레파크원아파트 미화원 모집,CM0103,CM0103,2025-09-22,2025-11-21,030530,,그린코리아주식회사,방문,접수중,B,CM0804,60,,1,,"(준)고령자(50세이상), 장애인",2025-09-22,2025-11-21,18340 경기도 화성시 배양길 53-6 (배양동),그린코리아주식회사,유용섭,,,A,B,N,KJ21022509220030,영통포레파크원아파트 미화원 모집,,
KJK3002509220004,"평택 삼성반도체 P1 외곽,스막,야간청소 미화원 채용 ""서정동행정복지센터 상설면접 채용행사 에정 """,CM0105,CM0105,2025-09-22,2025-11-21,030500,경기 평택시,씨엔이솔루션(주),방문,접수중,B,CM0804,60,,8,,"(준)고령자(50세이상), 장애인",2025-09-22,2025-11-21,"18014 경기도 평택시 고덕여염9길 26, 722호 (고덕동, 고덕 헤리움 비즈타워 4차)",씨엔이솔루션(주),조용호,031-8024-6966,,A,B,N,KJK3002509220004,"평택 삼성반도체 P1 외곽,스막,야간청소 미화원 채용 ""서정동행정복지센터 상설면접 채용행사 에정 """,,
KJ20922509190001,과천자이아파트 외곽미화원 구인,CM0105,CM0105,2025-09-19,2025-11-18,030340,,삼우서비스주식회사,방문,접수중,B,CM0804,60,,1,,장애인,2025-09-19,2025-11-18,"13968 경기도 안양시 만안구 안양로 503, 301호",삼우서비스주식회사,김성용,,,A,B,N,KJ20922509190001,과천자이아파트 외곽미화원 구인,,
KJBJ002509190003,[사상구 학장동] 학장무학아파트 경비원 모집,CM0105,CM0105,2025-09-19,2025-11-18,090160,,(주)듀델코리아,방문,접수중,B,CM0804,60,,1,,"(준)고령자(50세이상), 장애인",2025-09-19,2025-11-18,"48060 부산광역시 해운대구 APEC로 17 (우동, 센텀리더스마크)",(주)듀델코리아,정현종,051-807-7560,,A,B,N,KJBJ002509190003,[사상구 학장동] 학장무학아파트 경비원 모집,,
KJ20972509190011,김포한강3차 푸르지오 외곽 미화원 모집,CM0105,CM0105,2025-09-19,2025-11-18,010080,,(주)한강티에스,방문,접수중,B,CM0804,60,,1,,장애인,2025-09-19,2025-11-18,"08595 서울특별시 금천구 범안로 1130, 1호실 (가산동, 디지털엠파이어빌딩)",(주)한강티에스,김정수,,,A,B,N,KJ20972509190011,김포한강3차 푸르지오 외곽 미화원 모집,,
KJAL002509190002,[역삼] 건물경비원 구인 『복지카드 소지자』우대,CM0103,CM0103,2025-09-19,2025-11-18,010110,,태광종합관리(주),방문,접수중,B,CM0804,60,,1,,장애인,2025-09-19,2025-11-18,"02581 서울특별시 동대문구 한빛로 19 (신설동, 영일빌딩)",태광종합관리(주),김두일,,,A,B,N,KJAL002509190002,[역삼] 건물경비원 구인 『복지카드 소지자』우대,,
KJ21022509190015,포레나북수원 아파트 미화원 (커뮤니티) 구인,CM0103,CM0103,2025-09-19,2025-11-18,010200,,(주)두원에이앤씨,방문,접수중,B,CM0804,60,,2,,"(준)고령자(50세이상), 장애인 복지카드소지자 우대",2025-09-19,2025-11-18,"07281 서울특별시 영등포구 선유로9길 10 (문래동6가, 문래 SK V1 center)",(주)두원에이앤씨,박태종,,,A,B,N,KJ21022509190015,포레나북수원 아파트 미화원 (커뮤니티) 구인,,
KJ21022509190016,"북수원 포레나 아파트 청소원 구인 (실내3명, 외곽1명)",CM0105,CM0105,2025-09-19,2025-11-18,010200,,(주)두원에이앤씨,방문,접수중,B,CM0804,60,,4,,"(준)고령자(50세이상), 장애인 복지카드소지자 우대",2025-09-19,2025-11-18,"07281 서울특별시 영등포구 선유로9길 10 (문래동6가, 문래 SK V1 center)",(주)두원에이앤씨,박태종,,,A,B,N,KJ21022509190016,"북수원 포레나 아파트 청소원 구인 (실내3명, 외곽1명)",,
K130112509190039,연산동 소재 아파트 경비원 모집,CM0105,CM0105,2025-09-19,2025-11-18,090120,,주식회사 비엠에스코리아,방문,접수중,B,CM0804,60,,1,,"장애인 인근거주자 우대
경험자우대
근면성실 및 인성이 바른자 우대",2025-09-19,2025-11-18,"48292 부산광역시 수영구 감포로 23, 광안동 (광안동, 신천빌딩)",주식회사 비엠에스코리아,한재희,,,A,B,N,K130112509190039,연산동 소재 아파트 경비원 모집,,
KJAM002509190007,[흑석동] 흑석자이아파트 외곽 미화원 구인,CM0103,CM0103,2025-09-19,2025-11-03,030340,,삼우서비스주식회사,방문,접수중,B,CM0804,60,,1,,"(준)고령자(50세이상), 장애인",2025-09-19,2025-11-03,"13968 경기도 안양시 만안구 안양로 503, 301호",삼우서비스주식회사,김성용,,,A,B,N,KJAM002509190007,[흑석동] 흑석자이아파트 외곽 미화원 구인,,
KJ21022509180010,(화서동) 한진현대아파트 외곽미화원 모집,CM0103,CM0103,2025-09-18,2025-11-17,030530,,그린코리아주식회사,방문,접수중,B,CM0804,60,,2,,"(준)고령자(50세이상), 장애인",2025-09-18,2025-11-17,18340 경기도 화성시 배양길 53-6 (배양동),그린코리아주식회사,유용섭,,,A,B,N,KJ21022509180010,(화서동) 한진현대아파트 외곽미화원 모집,,
KJ21062509170009,목동13단지 경비원 모집,CM0105,CM0105,2025-09-17,2025-11-16,010130,서울 양천구,(주)동익,방문,접수중,B,CM0804,60,,4,,장애인,2025-09-17,2025-11-16,03974 서울특별시 마포구 연남로11길 45 (성산동),(주)동익,박서린,,,A,B,N,KJ21062509170009,목동13단지 경비원 모집,,
KF10892509160006,간호사(N전담) 선생님 모십니다.[대전광역새일센터 채용대행],CM0105,CM0105,2025-09-16,2025-10-31,080050,대전 중구,백세요양병원,방문,접수중,B,CM0804,60,,3,,"고용촉진장려금대상자, 보훈취업지원대상자, 장애인",2025-09-16,2025-10-31,"34934 대전광역시 중구 대종로 437, 백세요양병원 (대흥동)",백세요양병원,한지희,042-520-5031,,A,B,N,KF10892509160006,간호사(N전담) 선생님 모십니다.[대전광역새일센터 채용대행],,
KF10892509160007,간호사(DE전담) 선생님 모십니다.[대전광역새일센터 채용대행],CM0105,CM0105,2025-09-16,2025-10-31,080050,대전 중구,백세요양병원,방문,접수중,B,CM0804,60,,3,,"고용촉진장려금대상자, 보훈취업지원대상자, 장애인",2025-09-16,2025-10-31,"34934 대전광역시 중구 대종로 437, 백세요양병원 (대흥동)",백세요양병원,한지희,042-520-5031,,A,B,N,KF10892509160007,간호사(DE전담) 선생님 모십니다.[대전광역새일센터 채용대행],,
KJK5002509160005,[미사 리버스위트칸타빌] 실내 미화원 모집,CM0105,CM0105,2025-09-16,2025-11-15,010020,,(주)뉴맨테크,방문,접수중,B,CM0804,60,,1,,"(준)고령자(50세이상), 장애인",2025-09-16,2025-11-15,"05396 서울특별시 강동구 성내로15길 10-17, 2층 (성내동, 진영체인)",(주)뉴맨테크,최동준,,,A,B,N,KJK5002509160005,[미사 리버스위트칸타빌] 실내 미화원 모집,,
KEC0842509150009,조리원채용[25.9.25(목) 13:00~채용설명회 및 현장면접진행]-사전접수 필수,CM0105,CM0105,2025-09-15,2025-11-14,010010,,주식회사 케이비골든라이프케어,방문,접수중,B,CM0804,60,,8,,장애인,2025-09-15,2025-11-14,"06253 서울특별시 강남구 강남대로 298 (역삼동, KB라이프타워)",주식회사 케이비골든라이프케어,안상봉,02-6350-1514,http://www.kbgoldenlifecare.co.kr,A,B,N,KEC0842509150009,조리원채용[25.9.25(목) 13:00~채용설명회 및 현장면접진행]-사전접수 필수,,
KJ20522509150006,▶ 신암동 강남아파트 ◀ 재가요양보호사 채용,CM0103,CM0103,2025-09-15,2025-11-14,070040,,보금자리재가복지센터,방문,접수중,B,CM0804,60,,1,,"고용촉진장려금대상자, 장애인",2025-09-15,2025-11-14,"41184 대구광역시 동구 동북로79길 18 (신암동, 품격타운)",보금자리재가복지센터,정윤아,053-959-8800,,A,B,N,KJ20522509150006,▶ 신암동 강남아파트 ◀ 재가요양보호사 채용,,
KEC0842509150001,요양보호사 채용[25.9.25(목) 13:00~채용설명회 및 현장면접진행]-사전접수 필수,CM0105,CM0105,2025-09-15,2025-11-14,010010,,주식회사 케이비골든라이프케어,방문,접수중,B,CM0804,60,,50,,장애인,2025-09-15,2025-11-14,"06253 서울특별시 강남구 강남대로 298 (역삼동, KB라이프타워)",주식회사 케이비골든라이프케어,안상봉,02-6350-1503,http://www.kbgoldenlifecare.co.kr,A,B,N,KEC0842509150001,요양보호사 채용[25.9.25(목) 13:00~채용설명회 및 현장면접진행]-사전접수 필수,,
KEC0842509150002,시설관리인 채용[25.9.25(목) 13:00~채용설명회 및 현장면접진행]-사전접수 필수,CM0105,CM0105,2025-09-15,2025-11-14,010010,,주식회사 케이비골든라이프케어,방문,접수중,B,CM0804,60,,1,,장애인,2025-09-15,2025-11-14,"06253 서울특별시 강남구 강남대로 298 (역삼동, KB라이프타워)",주식회사 케이비골든라이프케어,안상봉,02-6350-1513,http://www.kbgoldenlifecare.co.kr,A,B,N,KEC0842509150002,시설관리인 채용[25.9.25(목) 13:00~채용설명회 및 현장면접진행]-사전접수 필수,,
KEC0842509150003,안내원 채용[25.9.25(목) 13:00~채용설명회 및 현장면접진행]-사전접수 필수,CM0105,CM0105,2025-09-15,2025-11-14,010010,,주식회사 케이비골든라이프케어,방문,접수중,B,CM0804,60,,1,,장애인,2025-09-15,2025-11-14,"06253 서울특별시 강남구 강남대로 298 (역삼동, KB라이프타워)",주식회사 케이비골든라이프케어,안상봉,02-6350-1513,http://www.kbgoldenlifecare.co.kr,A,B,N,KEC0842509150003,안내원 채용[25.9.25(목) 13:00~채용설명회 및 현장면접진행]-사전접수 필수,,
KEC0842509150004,간호사(주간 2교대 근무자) 채용[25.9.25(목) 13:00~채용설명회 및 현장면접진행]-사전접수 필수,CM0105,CM0105,2025-09-15,2025-11-14,010010,,주식회사 케이비골든라이프케어,방문,접수중,B,CM0804,60,,1,,장애인,2025-09-15,2025-11-14,"06253 서울특별시 강남구 강남대로 298 (역삼동, KB라이프타워)",주식회사 케이비골든라이프케어,안상봉,02-6350-1506,http://www.kbgoldenlifecare.co.kr,A,B,N,KEC0842509150004,간호사(주간 2교대 근무자) 채용[25.9.25(목) 13:00~채용설명회 및 현장면접진행]-사전접수 필수,,
KEC0842509150006,간호사(야간 근무자) 채용[25.9.25(목) 13:00~채용설명회 및 현장면접진행]-사전접수 필수,CM0105,CM0105,2025-09-15,2025-11-14,010010,,주식회사 케이비골든라이프케어,방문,접수중,B,CM0804,60,,1,,장애인,2025-09-15,2025-11-14,"06253 서울특별시 강남구 강남대로 298 (역삼동, KB라이프타워)",주식회사 케이비골든라이프케어,안상봉,02-6350-1506,http://www.kbgoldenlifecare.co.kr,A,B,N,KEC0842509150006,간호사(야간 근무자) 채용[25.9.25(목) 13:00~채용설명회 및 현장면접진행]-사전접수 필수,,
KEC0842509150007,조리사 채용[25.9.25(목) 13:00~채용설명회 및 현장면접진행]-사전접수 필수,CM0105,CM0105,2025-09-15,2025-11-14,010010,,주식회사 케이비골든라이프케어,방문,접수중,B,CM0804,60,,4,,장애인,2025-09-15,2025-11-14,"06253 서울특별시 강남구 강남대로 298 (역삼동, KB라이프타워)",주식회사 케이비골든라이프케어,안상봉,02-6350-1514,http://www.kbgoldenlifecare.co.kr,A,B,N,KEC0842509150007,조리사 채용[25.9.25(목) 13:00~채용설명회 및 현장면접진행]-사전접수 필수,,
KEC0842509150008,영양사 채용[25.9.25(목) 13:00~채용설명회 및 현장면접진행]-사전접수 필수,CM0105,CM0105,2025-09-15,2025-11-14,010010,,주식회사 케이비골든라이프케어,방문,접수중,B,CM0804,60,,1,,장애인,2025-09-15,2025-11-14,"06253 서울특별시 강남구 강남대로 298 (역삼동, KB라이프타워)",주식회사 케이비골든라이프케어,안상봉,02-6350-1514,http://www.kbgoldenlifecare.co.kr,A,B,N,KEC0842509150008,영양사 채용[25.9.25(목) 13:00~채용설명회 및 현장면접진행]-사전접수 필수,,
KF11202509120001,"호텔 리젠트마린 베이커리 제과, 제빵사 모집",CM0105,CM0105,2025-09-12,2025-11-11,140020,제주 제주시,주식회사미래자산개발,방문,접수중,B,CM0804,60,,1,,장애인,2025-09-12,2025-11-11,"63276 제주특별자치도 제주시 서부두2길 20, 호텔리젠트마린 (건입동)",주식회사미래자산개발,정주영,064-717-5041,,A,B,N,KF11202509120001,"호텔 리젠트마린 베이커리 제과, 제빵사 모집",,
KF11202509120002,호텔리젠트마린 식음료(카페) 근무자 채용,CM0105,CM0105,2025-09-12,2025-11-11,140020,제주 제주시,주식회사미래자산개발,방문,접수중,B,CM0804,60,,1,,"(준)고령자(50세이상), 장애인",2025-09-12,2025-11-11,"63276 제주특별자치도 제주시 서부두2길 20, 호텔리젠트마린 (건입동)",주식회사미래자산개발,정주영,064-717-5041,,A,B,N,KF11202509120002,호텔리젠트마린 식음료(카페) 근무자 채용,,
KJDE002509120004,구월아시아드 내부 청소원 모집,CM0103,CM0103,2025-09-12,2025-11-11,030070,,(주）더지엠에스,방문,접수중,B,CM0804,60,,1,,"(준)고령자(50세이상), 장애인",2025-09-12,2025-11-11,"14303 경기도 광명시 범안로996번길 6 (하안동, 광명티아모IT타워)",(주）더지엠에스,이동석,032-471-9958,,A,B,N,KJDE002509120004,구월아시아드 내부 청소원 모집,,
KEC0252509120001,산내마을2단지 센트럴리움 외곽청소원 모집,CM0105,CM0105,2025-09-12,2025-11-11,010200,,(주)두원에이앤씨,방문,접수중,B,CM0804,60,,1,,"(준)고령자(50세이상), 장애인",2025-09-12,2025-11-11,"07281 서울특별시 영등포구 선유로9길 10 (문래동6가, 문래 SK V1 center)",(주)두원에이앤씨,박태종,031-8071-4249,,A,B,N,KEC0252509120001,산내마을2단지 센트럴리움 외곽청소원 모집,,
KJAY002509120002,택시 운전원 모집,CM0105,CM0105,2025-09-12,2025-11-11,010110,서울 동대문구,의성운수(주）,방문,접수중,B,CM0804,60,,10,,"(준)고령자(50세이상), 운전면허증, 장애인",2025-09-12,2025-11-11,02519 서울특별시 동대문구 사가정로 252 (장안동),의성운수(주）,김미애,02-3396-5694,,A,B,N,KJAY002509120002,택시 운전원 모집,,
KJDE002509110006,유한대학교 보안원 구인,CM0105,CM0105,2025-09-11,2025-11-10,110040,,(주)미래가이드,방문,접수중,B,CM0804,60,,1,,"보훈취업지원대상자, 장애인",2025-09-11,2025-11-10,21602 인천광역시 남동구 매소홀로 1129 (서창동),(주)미래가이드,송한엽,,,A,B,N,KJDE002509110006,유한대학교 보안원 구인,,
KJDE002509110010,부평자이아파트 미화원 구인(내부),CM0103,CM0103,2025-09-11,2025-11-10,110070,,주식회사 인하그린씨앤씨,방문,접수중,B,CM0804,60,,1,,"(준)고령자(50세이상), 장애인",2025-09-11,2025-11-10,"22777 인천광역시 서구 가남로 435-1, 인천광역시 서구 가남로 435-1 (가정동, 2층)",주식회사 인하그린씨앤씨,박기수,,,A,B,N,KJDE002509110010,부평자이아파트 미화원 구인(내부),,
K172112509100053,회사경비직,CM0105,CM0105,2025-09-10,2025-11-09,150050,충남 당진시,기보스틸(주)당진공장,방문,접수중,B,CM0804,60,,1,,"고용촉진장려금대상자, 운전면허증, 장애인, 차량소지자 장애인의 경우는 청각장애(보청기 착용)로 일상생활 문제 없는 분",2025-09-10,2025-11-09,31721 충청남도 당진시 송악읍 부곡공단4길 27-31,기보스틸(주)당진공장,전병억,031-362-7015,kibosteel.co.kr,A,B,N,K172112509100053,회사경비직,,
K120512509100001,청량리신현대아파트 미화원 모집,CM0103,CM0103,2025-09-10,2025-11-08,010100,,대신관리주식회사,방문,접수중,B,CM0804,60,,1,,장애인,2025-09-10,2025-11-08,01308 서울특별시 도봉구 도봉로 787 (도봉동),대신관리주식회사,신중휴,02-3494-5787,,A,B,N,K120512509100001,청량리신현대아파트 미화원 모집,,
K131212509100010,월드메르디앙2단지 보안원 모집,CM0105,CM0105,2025-09-10,2025-11-09,100030,,주식회사 대원종합관리,방문,접수중,B,CM0804,60,,1,,장애인,2025-09-10,2025-11-09,"44227 울산광역시 북구 동대16길 8, 3층 (호계동)",주식회사 대원종합관리,최소동,052-288-9789,,A,B,N,K131212509100010,월드메르디앙2단지 보안원 모집,,
K130042509100013,중구나눔장애인자립생활센터 직원 채용공고(사회복지사),CM0105,CM0105,2025-09-10,2025-11-09,090150,부산 중구,중구나눔장애인자립생활센터,방문,접수중,B,CM0804,60,,1,,"운전면허증, 장애인, 차량소지자",2025-09-10,2025-11-09,"48941 부산광역시 중구 중앙대로 80 (중앙동4가, 노블리안2)",중구나눔장애인자립생활센터,이기환,051-465-5510,http://www.jncil.org/,A,B,N,K130042509100013,중구나눔장애인자립생활센터 직원 채용공고(사회복지사),,
K131212509100025,현대패밀리 명덕1차아파트 경비원 모집,CM0105,CM0105,2025-09-10,2025-11-09,100030,울산 동구,주식회사 대원종합관리,방문,접수중,B,CM0804,60,,1,,장애인,2025-09-10,2025-11-09,"44227 울산광역시 북구 동대16길 8, 3층 (호계동)",주식회사 대원종합관리,최소동,052-288-9789,,A,B,N,K131212509100025,현대패밀리 명덕1차아파트 경비원 모집,,
K151122509100045,능동마을 이지더원아파트 환경미화원 모집,CM0103,CM0103,2025-09-10,2025-11-08,110040,,주식회사  라포르,방문,접수중,B,CM0804,60,,1,,"(준)고령자(50세이상), 장애인",2025-09-10,2025-11-08,"21540 인천광역시 남동구 하촌로 32, 원창빌딩5층 (만수동)",주식회사  라포르,민현욱,,,A,B,N,K151122509100045,능동마을 이지더원아파트 환경미화원 모집,,
KEC0742509100001,[퇴계원] 금호어울림아파트_외곽미화원 구인,CM0105,CM0105,2025-09-10,2025-11-09,030140,,주식회사 이데아그룹,방문,접수중,B,CM0804,60,,1,,"(준)고령자(50세이상), 고용촉진장려금대상자, 보훈취업지원대상자, 장애인",2025-09-10,2025-11-09,"14555 경기도 부천시 원미구 부천로198번길 27, 204호 (춘의동)",주식회사 이데아그룹,이건희,,,A,B,N,KEC0742509100001,[퇴계원] 금호어울림아파트_외곽미화원 구인,,
K151232509100020,교통약자 이동지원 장애인 휠체어택시 헤이드 전문 운전기사님 모집,CM0105,CM0105,2025-09-10,2025-11-09,030140,,주식회사 힐빙케어,방문,접수중,B,CM0804,60,,1,,"고용촉진장려금대상자, 북한이탈주민, 운전면허증, 장애인",2025-09-10,2025-11-09,"14557 경기도 부천시 원미구 부천로198번길 18 (춘의동, 춘의테크노파크II)",주식회사 힐빙케어,박용진,032-322-6585,,A,B,N,K151232509100020,교통약자 이동지원 장애인 휠체어택시 헤이드 전문 운전기사님 모집,,
KF10962509090001,3등급남자어른신(윗등급심사진행중)/13:30-16:30 주5~6일,CM0103,CM0103,2025-09-09,2025-11-08,010050,서울 동작구,돌보인방문요양센터관악점,방문,접수중,B,CM0804,60,,1,,장애인,2025-09-09,2025-11-08,"08757 서울특별시 관악구 봉천로 388, 2층 (봉천동)",돌보인방문요양센터관악점,최상덕,02-889-7940,www.dolvoin.com,A,B,N,KF10962509090001,3등급남자어른신(윗등급심사진행중)/13:30-16:30 주5~6일,,
KJKX002509090017,[청덕동] 아파트 경비 모집,CM0105,CM0105,2025-09-09,2025-11-08,030070,,(주）더지엠에스,방문,접수중,B,CM0804,60,,1,,"(준)고령자(50세이상), 장애인",2025-09-09,2025-11-08,"14303 경기도 광명시 범안로996번길 6 (하안동, 광명티아모IT타워)",(주）더지엠에스,이동석,,,A,B,N,KJKX002509090017,[청덕동] 아파트 경비 모집,,
KJ20972509090006,김포마송 3단지 미화원 모집,CM0105,CM0105,2025-09-09,2025-11-08,010080,,(주)한강티에스,방문,접수중,B,CM0804,60,,1,,장애인,2025-09-09,2025-11-08,"08595 서울특별시 금천구 범안로 1130, 1호실 (가산동, 디지털엠파이어빌딩)",(주)한강티에스,김정수,,,A,B,N,KJ20972509090006,김포마송 3단지 미화원 모집,,
KJAC002509090006,고덕래미안힐스테이트 아파트 외곽청소원 모집,CM0103,CM0103,2025-09-09,2025-11-08,010170,,승인산업주식회사,방문,접수중,B,CM0804,60,,1,,"보훈취업지원대상자, 북한이탈주민, 장애인",2025-09-09,2025-11-08,"02831 서울특별시 성북구 성북로4길 52, 스카이상가 동관1층 (돈암동, 한신한진아파트)",승인산업주식회사,정병천,02-923-3231,,A,B,N,KJAC002509090006,고덕래미안힐스테이트 아파트 외곽청소원 모집,,
KJDE002509090005,NIC지식산업센타 미화원 채용,CM0105,CM0105,2025-09-09,2025-11-08,110040,,엔아이씨(NIC)지식산업센터,방문,접수중,B,CM0804,60,,1,,"(준)고령자(50세이상), 장애인",2025-09-09,2025-11-08,"21632 인천광역시 남동구 은봉로 52, NIC지식산업센타 (논현동)",엔아이씨(NIC)지식산업센터,윤봉준,,,A,B,N,KJDE002509090005,NIC지식산업센타 미화원 채용,,
K130042509090032,대연동 요양보호사님 모십니다.,CM0105,CM0105,2025-09-09,2025-11-08,090040,부산 남구,치사랑재가복지센터,방문,접수중,B,CM0804,60,,1,,장애인,2025-09-09,2025-11-08,"48508 부산광역시 남구 수영로 312, 1819호 (대연동, 21 센츄리시티 오피스텔)",치사랑재가복지센터,전나겸,051-610-1608,,A,B,N,K130042509090032,대연동 요양보호사님 모십니다.,,
KF11912509080013,★ 2025 인천산단새일센터 직무 맞춤형 여성채용박람회 ★ 식품 생산직 구인,CM0105,CM0105,2025-09-08,2025-11-07,110040,인천 남동구,주식회사새롬식품,방문,접수중,B,CM0804,60,,8,,"고용허가제, 보훈취업지원대상자, 장애인",2025-09-08,2025-11-07,"21699 인천광역시 남동구 능허대로 558 (고잔동, 남동공단174블록4롯트)",주식회사새롬식품,안희석,032-440-8995,http://www.saeromfood.com,A,B,N,KF11912509080013,★ 2025 인천산단새일센터 직무 맞춤형 여성채용박람회 ★ 식품 생산직 구인,,
KJAL002509080002,[장안동] 송원빌딩 경비원 구인_ 6:30-6:30 격일제 [장애인 복지카드우대 ],CM0103,CM0103,2025-09-08,2025-11-07,010040,,주식회사 우창개발,방문,접수중,B,CM0804,60,,1,,"(준)고령자(50세이상), 장애인",2025-09-08,2025-11-07,"07557 서울특별시 강서구 양천로 738, 주식회사 우창개발 (염창동)",주식회사 우창개발,조병원,02-2658-0052,,A,B,N,KJAL002509080002,[장안동] 송원빌딩 경비원 구인_ 6:30-6:30 격일제 [장애인 복지카드우대 ],,
KJAC002509080006,양주회천10단지아파트 내부 청소원 모집,CM0103,CM0103,2025-09-08,2025-11-07,010020,,주식회사광운티엠에스,방문,접수중,B,CM0804,60,,1,,"(준)고령자(50세이상), 장애인",2025-09-08,2025-11-07,05343 서울특별시 강동구 천중로 212,주식회사광운티엠에스,이성근,031-868-8853,,A,B,N,KJAC002509080006,양주회천10단지아파트 내부 청소원 모집,,
KJ21022509080014,광교파크자이더테라스 아파트청소 미화원 구인,CM0105,CM0105,2025-09-08,2025-11-07,010200,,(주)두원에이앤씨,방문,접수중,B,CM0804,60,,1,,장애인,2025-09-08,2025-11-07,"07281 서울특별시 영등포구 선유로9길 10 (문래동6가, 문래 SK V1 center)",(주)두원에이앤씨,박태종,,,A,B,N,KJ21022509080014,광교파크자이더테라스 아파트청소 미화원 구인,,
KJAC002509080017,양주회천10단지아파트 외곽 청소원 모집,CM0103,CM0103,2025-09-08,2025-11-07,010020,,주식회사광운티엠에스,방문,접수중,B,CM0804,60,,1,,"(준)고령자(50세이상), 장애인",2025-09-08,2025-11-07,05343 서울특별시 강동구 천중로 212,주식회사광운티엠에스,이성근,031-868-8853,,A,B,N,KJAC002509080017,양주회천10단지아파트 외곽 청소원 모집,,
KEC0902509080001,"월곡동 하남금호타운(1,500세대) 미화원 모집",CM0105,CM0105,2025-09-08,2025-11-07,060010,광주 광산구,（주）다후,방문,접수중,B,CM0804,60,,1,,"장애인, 차량소지자",2025-09-08,2025-11-07,62425 광주광역시 광산구 상무대로 351 (신촌동),（주）다후,김주영,062-960-3241,dahoo8900@hanmail.net  ㈜다후,A,B,N,KEC0902509080001,"월곡동 하남금호타운(1,500세대) 미화원 모집",,
KJAQ002509050001,[하왕십리동] 아파트 격일 경비원(06:30분교대) 모집(복지카드 우대),CM0105,CM0105,2025-09-05,2025-11-04,010020,,(주)융성종합관리,방문,접수중,B,CM0804,60,,1,,"(준)고령자(50세이상), 장애인",2025-09-05,2025-11-04,"05246 서울특별시 강동구 올림픽로 683, 명화빌딩 206호",(주)융성종합관리,문천식,,,A,B,N,KJAQ002509050001,[하왕십리동] 아파트 격일 경비원(06:30분교대) 모집(복지카드 우대),,
K151232509050008,동성제약 아산공장 경비원 모집,CM0105,CM0105,2025-09-05,2025-11-04,030140,,(주)태성공사,방문,접수중,B,CM0804,60,,1,,장애인,2025-09-05,2025-11-04,"14557 경기도 부천시 원미구 부천로198번길 18 (춘의동, 춘의테크노파크II)",(주)태성공사,이재구,02-871-8545,www.tsbck.com,A,B,N,K151232509050008,동성제약 아산공장 경비원 모집,,
KJAL002509050001,"[청량리역 한양수자인그라시엘] 내부미화 (월-금 8:30-15:00/ 토(격주)8:30-11:30 1,503,700원)",CM0105,CM0105,2025-09-05,2025-11-04,010200,,(주)두원에이앤씨,방문,접수중,B,CM0804,60,,1,,"(준)고령자(50세이상), 장애인",2025-09-05,2025-11-04,"07281 서울특별시 영등포구 선유로9길 10 (문래동6가, 문래 SK V1 center)",(주)두원에이앤씨,박태종,,,A,B,N,KJAL002509050001,"[청량리역 한양수자인그라시엘] 내부미화 (월-금 8:30-15:00/ 토(격주)8:30-11:30 1,503,700원)",,
K131332509050026,5톤 하이카트럭 운전기사모집,CM0105,CM0105,2025-09-05,2025-11-04,040100,경남 양산시,제일산업(주),방문,접수중,B,CM0804,60,,2,,"운전면허증, 장애인, 차량소지자",2025-09-05,2025-11-04,50636 경상남도 양산시 동면 양산대로 542-53,제일산업(주),박승민,055-385-7735,,A,B,N,K131332509050026,5톤 하이카트럭 운전기사모집,,
KJAM002509040010,[흑석동] 흑석자이아파트 실내 미화원 구인,CM0103,CM0103,2025-09-04,2025-11-03,030340,,삼우서비스주식회사,방문,접수중,B,CM0804,60,,1,,"(준)고령자(50세이상), 장애인",2025-09-04,2025-11-03,"13968 경기도 안양시 만안구 안양로 503, 301호",삼우서비스주식회사,김성용,,,A,B,N,KJAM002509040010,[흑석동] 흑석자이아파트 실내 미화원 구인,,
KJK4002509040002,재가요양보호사 구인,CM0103,CM0103,2025-09-04,2025-11-03,030510,,영화재가노인복지센터,방문,접수중,B,CM0804,60,,1,,장애인,2025-09-04,2025-11-03,11180 경기도 포천시 소흘읍 봉솔로 14-1,영화재가노인복지센터,김지현,031-542-8226,,A,B,N,KJK4002509040002,재가요양보호사 구인,,
